,Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
499,H4,2014,2014,2014,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,85.0,0.0,0.0,0.0,85.0,0.0,600,0.0,0.0,0
494,H4,2014,2014,2014,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,120342.0,0.0,0.0,0.0,120342.0,0.0,427315,0.0,0.0,0
567,H4,2014,2014,2014,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,2180.0,0.0,0.0,0.0,3963768.0,0.0,26207076,0.0,0.0,2
569,H4,2014,2014,2014,4,0,1,Import,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,6.0,0.0,0.0,0.0,19615.0,0.0,137703,0.0,0.0,2
570,H4,2014,2014,2014,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,35965.0,0.0,0.0,0.0,57381830.0,0.0,558595515,0.0,0.0,2
571,H4,2014,2014,2014,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,584.0,0.0,0.0,0.0,679572.0,0.0,11884180,0.0,0.0,2
572,H4,2014,2014,2014,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,257.0,0.0,0.0,0.0,387133.0,0.0,3337728,0.0,0.0,2
573,H4,2014,2014,2014,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,516.0,0.0,0.0,0.0,1408670.0,0.0,8469212,0.0,0.0,2
574,H4,2014,2014,2014,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,48286.0,0.0,0.0,0.0,69723077.0,0.0,719972455,0.0,0.0,2
575,H4,2014,2014,2014,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,22090.0,0.0,0.0,0.0,31343828.0,0.0,344004121,0.0,0.0,2
464,H4,2014,2014,2014,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,17046722.0,0.0,0.0,0.0,17046722.0,0.0,13705944,0.0,0.0,0
463,H4,2014,2014,2014,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,93943180.0,0.0,0.0,0.0,93943180.0,0.0,72966030,0.0,0.0,0
462,H4,2014,2014,2014,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,789087226.0,0.0,0.0,0.0,789087226.0,0.0,602913506,0.0,0.0,0
461,H4,2014,2014,2014,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,134956.0,0.0,0.0,0.0,134956.0,0.0,183237,0.0,0.0,0
460,H4,2014,2014,2014,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,195897766.0,0.0,0.0,0.0,195897766.0,0.0,159653369,0.0,0.0,0
459,H4,2014,2014,2014,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,566069540.0,0.0,0.0,0.0,566069540.0,0.0,403572834,0.0,0.0,0
458,H4,2014,2014,2014,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,78254.0,0.0,0.0,0.0,78254.0,0.0,114503,0.0,0.0,0
568,H4,2014,2014,2014,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,5609.0,0.0,0.0,0.0,6588151.0,0.0,60329932,0.0,0.0,2
523,H4,2014,2014,2014,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,26350.0,0.0,0.0,0.0,26350.0,0.0,26705,0.0,0.0,0
583,H4,2015,2015,2015,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,7177.0,0.0,0.0,0.0,13247246.0,0.0,122744535,0.0,0.0,2
470,H4,2015,2015,2015,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,146902057.0,0.0,0.0,0.0,146902057.0,0.0,83688802,0.0,0.0,0
469,H4,2015,2015,2015,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,782044969.0,0.0,0.0,0.0,782044969.0,0.0,436718560,0.0,0.0,0
500,H4,2015,2015,2015,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,13712573.0,0.0,0.0,0.0,13712573.0,0.0,16678318,0.0,0.0,0
468,H4,2015,2015,2015,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,29691.0,0.0,0.0,0.0,29691.0,0.0,43899,0.0,0.0,0
467,H4,2015,2015,2015,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,158553707.0,0.0,0.0,0.0,158553707.0,0.0,104751862,0.0,0.0,0
466,H4,2015,2015,2015,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,1200132953.0,0.0,0.0,0.0,1200132953.0,0.0,655060828,0.0,0.0,0
465,H4,2015,2015,2015,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,27584.0,0.0,0.0,0.0,27584.0,0.0,33403,0.0,0.0,0
471,H4,2015,2015,2015,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,62159161.0,0.0,0.0,0.0,62159161.0,0.0,39603215,0.0,0.0,0
501,H4,2015,2015,2015,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,3629639.0,0.0,0.0,0.0,3629639.0,0.0,4800354,0.0,0.0,0
503,H4,2015,2015,2015,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,6508880.0,0.0,0.0,0.0,6508880.0,0.0,8960836,0.0,0.0,0
577,H4,2015,2015,2015,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,4827.0,0.0,0.0,0.0,6613276.0,0.0,54234379,0.0,0.0,2
582,H4,2015,2015,2015,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,28660.0,0.0,0.0,0.0,46452925.0,0.0,452004293,0.0,0.0,2
581,H4,2015,2015,2015,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,1023.0,0.0,0.0,0.0,3071151.0,0.0,17756255,0.0,0.0,2
580,H4,2015,2015,2015,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,368.0,0.0,0.0,0.0,477897.0,0.0,4432076,0.0,0.0,2
579,H4,2015,2015,2015,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,334.0,0.0,0.0,0.0,356361.0,0.0,7088405,0.0,0.0,2
578,H4,2015,2015,2015,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,33664.0,0.0,0.0,0.0,54282139.0,0.0,503856656,0.0,0.0,2
502,H4,2015,2015,2015,4,0,1,Import,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,261120.0,0.0,0.0,0.0,261120.0,0.0,368323,0.0,0.0,0
576,H4,2015,2015,2015,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,1989.0,0.0,0.0,0.0,3630544.0,0.0,24720051,0.0,0.0,2
549,H4,2015,2015,2015,4,0,1,Import,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,1.0,0.0,0.0,0.0,1.0,0.0,465,0.0,0.0,0
548,H4,2015,2015,2015,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,34479.0,0.0,0.0,0.0,34479.0,0.0,1280936286,0.0,0.0,0
547,H4,2015,2015,2015,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,18872.0,0.0,0.0,0.0,18872.0,0.0,534018123,0.0,0.0,0
530,H4,2015,2015,2015,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,2458320.0,0.0,0.0,0.0,2458320.0,0.0,890706,0.0,0.0,0
529,H4,2015,2015,2015,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,173.0,0.0,0.0,0.0,173.0,0.0,1971,0.0,0.0,0
546,H4,2015,2015,2015,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,16.0,0.0,0.0,0.0,16.0,0.0,540,0.0,0.0,0
527,H4,2015,2015,2015,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,17518299.0,0.0,0.0,0.0,17518299.0,0.0,4102488,0.0,0.0,0
504,H4,2015,2015,2015,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,712.0,0.0,0.0,0.0,712.0,0.0,7058,0.0,0.0,0
505,H4,2015,2015,2015,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,32233879.0,0.0,0.0,0.0,32233879.0,0.0,46147269,0.0,0.0,0
506,H4,2015,2015,2015,4,0,1,Import,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,8420403.0,0.0,0.0,0.0,8420403.0,0.0,8742159,0.0,0.0,0
528,H4,2015,2015,2015,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,224294.0,0.0,0.0,0.0,224294.0,0.0,70628,0.0,0.0,0
508,H4,2015,2015,2015,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,7708130.0,0.0,0.0,0.0,7708130.0,0.0,8655173,0.0,0.0,0
507,H4,2015,2015,2015,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,2384481.0,0.0,0.0,0.0,2384481.0,0.0,5008608,0.0,0.0,0
524,H4,2015,2015,2015,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,17061903.0,0.0,0.0,0.0,17061903.0,0.0,1569246,0.0,0.0,0
525,H4,2015,2015,2015,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,7500.0,0.0,0.0,0.0,7500.0,0.0,4125,0.0,0.0,0
526,H4,2015,2015,2015,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,570.0,0.0,0.0,0.0,570.0,0.0,3834,0.0,0.0,0
509,H4,2015,2015,2015,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,40555.0,0.0,0.0,0.0,40555.0,0.0,61340,0.0,0.0,0
423,H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,19567311.0,0.0,0.0,0.0,19567311.0,0.0,26806999,0.0,0.0,0
418,H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,21505954.0,0.0,0.0,0.0,21505954.0,0.0,13052920,0.0,0.0,0
422,H4,2016,2016,2016,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,814560.0,0.0,0.0,0.0,814560.0,0.0,1273261,0.0,0.0,0
421,H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,7217120.0,0.0,0.0,0.0,7217120.0,0.0,9331809,0.0,0.0,0
420,H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,3050620.0,0.0,0.0,0.0,3050620.0,0.0,3818798,0.0,0.0,0
419,H4,2016,2016,2016,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,13496688.0,0.0,0.0,0.0,13496688.0,0.0,15039511,0.0,0.0,0
417,H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,193305217.0,0.0,0.0,0.0,193305217.0,0.0,122113956,0.0,0.0,0
424,H4,2016,2016,2016,4,0,1,Import,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,7940799.0,0.0,0.0,0.0,7940799.0,0.0,7115206,0.0,0.0,0
415,H4,2016,2016,2016,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,31696.0,0.0,0.0,0.0,31696.0,0.0,42579,0.0,0.0,0
414,H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,331270183.0,0.0,0.0,0.0,331270183.0,0.0,221066613,0.0,0.0,0
413,H4,2016,2016,2016,4,0,1,Import,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,2500000.0,0.0,0.0,0.0,2500000.0,0.0,3874713,0.0,0.0,0
412,H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,555501675.0,0.0,0.0,0.0,555501675.0,0.0,333821137,0.0,0.0,0
411,H4,2016,2016,2016,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,96844.0,0.0,0.0,0.0,96844.0,0.0,89218,0.0,0.0,0
432,H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,991940.0,0.0,0.0,0.0,991940.0,0.0,385486,0.0,0.0,0
416,H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,714498078.0,0.0,0.0,0.0,714498078.0,0.0,443499469,0.0,0.0,0
425,H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,5429280.0,0.0,0.0,0.0,5429280.0,0.0,9804019,0.0,0.0,0
433,H4,2016,2016,2016,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,15.0,0.0,0.0,0.0,15.0,0.0,4216,0.0,0.0,0
427,H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,75.0,0.0,0.0,0.0,75.0,0.0,690,0.0,0.0,0
426,H4,2016,2016,2016,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,6936680.0,0.0,0.0,0.0,6936680.0,0.0,7346450,0.0,0.0,0
431,H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,1327804.0,0.0,0.0,0.0,1327804.0,0.0,489606,0.0,0.0,0
443,H4,2016,2016,2016,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,36265.0,0.0,0.0,0.0,60695991.0,0.0,634272001,0.0,0.0,2
442,H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,2911.0,0.0,0.0,0.0,5598365.0,0.0,45712387,0.0,0.0,2
441,H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,287.0,0.0,0.0,0.0,251033.0,0.0,5888546,0.0,0.0,2
440,H4,2016,2016,2016,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,49.0,0.0,0.0,0.0,41480.0,0.0,1062269,0.0,0.0,2
439,H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,57866.0,0.0,0.0,0.0,107471775.0,0.0,1071192995,0.0,0.0,2
444,H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,9671.0,0.0,0.0,0.0,18392229.0,0.0,174255035,0.0,0.0,2
437,H4,2016,2016,2016,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,1614.0,0.0,0.0,0.0,2822097.0,0.0,18628203,0.0,0.0,2
436,H4,2016,2016,2016,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,100.0,0.0,0.0,0.0,100.0,0.0,4031781,0.0,0.0,0
435,H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,28484.0,0.0,0.0,0.0,28484.0,0.0,1133178548,0.0,0.0,0
434,H4,2016,2016,2016,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,10205.0,0.0,0.0,0.0,10205.0,0.0,373252891,0.0,0.0,0
430,H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,15130792.0,0.0,0.0,0.0,15130792.0,0.0,2823740,0.0,0.0,0
429,H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,10500.0,0.0,0.0,0.0,10500.0,0.0,14921,0.0,0.0,0
438,H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,9774.0,0.0,0.0,0.0,12225556.0,0.0,93389616,0.0,0.0,2
428,H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,18116507.0,0.0,0.0,0.0,18116507.0,0.0,2103721,0.0,0.0,0
328,H5,2017,2017,2017,4,0,1,Import,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,118360.0,0.0,0.0,0.0,118360.0,0.0,27750,0.0,0.0,0
329,H5,2017,2017,2017,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,108524.0,0.0,0.0,0.0,108524.0,0.0,33580,0.0,0.0,0
330,H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,9655388.0,0.0,0.0,0.0,9655388.0,0.0,856439,0.0,0.0,0
331,H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,8493600.0,0.0,0.0,0.0,8493600.0,0.0,3565890,0.0,0.0,0
332,H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,1928.0,0.0,0.0,0.0,1928.0,0.0,7165,0.0,0.0,0
360,H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,37372.0,0.0,0.0,0.0,37372.0,0.0,1518366043,0.0,0.0,0
359,H5,2017,2017,2017,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,5112.0,0.0,0.0,0.0,5112.0,0.0,197686996,0.0,0.0,6
361,H5,2017,2017,2017,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,101.0,0.0,0.0,0.0,101.0,0.0,4119396,0.0,0.0,0
362,H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,515.0,0.0,0.0,0.0,515.0,0.0,21060862,0.0,0.0,0
327,H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,20050522.0,0.0,0.0,0.0,20050522.0,0.0,2474304,0.0,0.0,0
358,H5,2017,2017,2017,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,0.0,0.0,0.0,0.0,0.0,0.0,718,0.0,0.0,6
326,H5,2017,2017,2017,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,5100.0,0.0,0.0,0.0,5100.0,0.0,13750,0.0,0.0,0
289,H5,2017,2017,2017,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,11940918.0,0.0,0.0,0.0,11940918.0,0.0,16266930,0.0,0.0,0
